StudentID,Gender,Grade,Internet Access,Maths,Science,English,History,Computer,Attendance(%),Recommendation
S44068,Female,12,No,92,77,76,79,85,72,Needs Improvement
S44069,Female,11,Yes,82,90,81,79,76,88,Eligible for Advanced Courses
S44070,Female,10,Yes,76,78,74,65,73,75,Needs Improvement
S44071,Female,12,Yes,40,38,30,35,40,70,High Risk of Failure
S44072,Female,10,Yes,64,59,61,64,82,95,Needs Improvement
S44073,Female,11,Yes,66,82,62,80,82,83,Needs Improvement
S44074,Female,11,Yes,77,79,86,78,82,94,Eligible for Advanced Courses
S44075,Male,12,Yes,72,79,60,69,91,85,Needs Improvement
S44076,Male,9,Yes,61,75,63,67,65,96,Needs Improvement
S44077,Female,12,Yes,74,73,79,78,100,79,Needs Improvement
S44078,Male,11,No,76,74,56,77,90,85,Needs Improvement
S44079,Male,10,Yes,94,100,88,97,85,82,Needs Improvement
S44080,Male,10,Yes,83,78,69,76,81,70,Needs Improvement
S44081,Female,9,Yes,76,70,54,59,67,74,Needs Improvement
S44082,Female,12,No,78,83,84,75,93,76,Needs Improvement
S44083,Male,11,Yes,73,75,92,72,89,81,Needs Improvement
S44084,Female,11,Yes,73,69,72,69,100,100,Eligible for Advanced Courses
S44085,Female,12,Yes,68,74,61,55,97,82,Needs Improvement
S44086,Male,9,Yes,73,66,72,66,79,98,Needs Improvement
S44087,Male,9,Yes,77,79,65,76,72,69,Needs Improvement
S44088,Male,11,Yes,44,40,36,42,38,81,High Risk of Failure
S44089,Female,10,Yes,100,100,100,91,100,100,Eligible for Advanced Courses
S44090,Female,9,Yes,81,87,95,92,77,94,Eligible for Advanced Courses
S44091,Female,10,Yes,100,98,100,87,97,94,Eligible for Advanced Courses
S44092,Female,10,No,100,95,98,83,86,88,Eligible for Advanced Courses
S44093,Male,9,Yes,67,70,66,65,69,91,Needs Improvement
S44094,Female,9,Yes,52,45,44,51,36,88,High Risk of Failure
S44095,Female,10,Yes,84,91,91,65,95,79,Needs Improvement
S44096,Male,11,Yes,67,74,66,59,89,76,Needs Improvement
S44097,Female,11,Yes,65,70,60,79,70,93,Needs Improvement
S44098,Male,10,Yes,88,93,74,86,100,70,Needs Improvement
S44099,Female,9,Yes,96,97,91,100,97,93,Eligible for Advanced Courses
S44100,Female,11,Yes,69,56,66,68,78,86,Needs Improvement
S44101,Female,9,Yes,88,100,88,95,94,91,Eligible for Advanced Courses
S44102,Female,12,Yes,80,88,80,83,90,77,Needs Improvement
S44103,Female,11,Yes,88,92,76,81,89,79,Needs Improvement
S44104,Female,12,Yes,77,69,61,63,82,71,Needs Improvement
S44105,Male,11,No,64,63,59,72,83,91,Needs Improvement
S44106,Female,11,Yes,82,76,78,67,77,92,Eligible for Advanced Courses
S44107,Female,10,Yes,72,79,65,61,59,97,Needs Improvement
S44108,Female,10,Yes,99,93,77,78,78,87,Eligible for Advanced Courses
S44109,Male,10,No,72,79,83,67,97,92,Eligible for Advanced Courses
S44110,Male,10,Yes,71,81,66,79,75,95,Needs Improvement
S44111,Male,10,Yes,44,47,56,37,50,63,High Risk of Failure
S44112,Female,10,Yes,80,89,74,69,90,90,Eligible for Advanced Courses
S44113,Male,10,Yes,93,91,84,79,100,75,Needs Improvement
S44114,Male,10,No,86,98,87,74,89,65,Needs Improvement
S44115,Female,11,Yes,49,53,46,70,57,83,Needs Improvement
S44116,Male,10,No,60,68,69,61,77,99,Needs Improvement
S44117,Female,9,Yes,54,53,54,48,60,79,Needs Improvement
S44118,Male,10,Yes,86,91,79,83,88,84,Needs Improvement
S44119,Male,11,Yes,78,77,67,67,98,79,Needs Improvement
S44120,Male,10,Yes,63,72,48,64,66,91,Needs Improvement
S44121,Female,12,Yes,76,73,48,48,70,88,Needs Improvement
S44122,Female,10,No,96,96,99,95,100,89,Eligible for Advanced Courses
S44123,Male,10,Yes,95,92,88,100,87,100,Eligible for Advanced Courses
S44124,Female,11,Yes,47,51,46,43,59,75,High Risk of Failure
S44125,Female,12,Yes,92,89,67,72,95,74,Needs Improvement
S44126,Female,9,Yes,88,96,92,78,74,87,Eligible for Advanced Courses
S44127,Male,11,Yes,94,100,100,95,100,91,Eligible for Advanced Courses
S44128,Male,9,Yes,93,91,84,100,100,93,Eligible for Advanced Courses
S44129,Male,10,Yes,90,92,95,89,81,82,Needs Improvement
S44130,Male,11,Yes,58,62,40,44,41,94,High Risk of Failure
S44131,Male,9,Yes,89,82,82,80,88,82,Needs Improvement
S44132,Male,10,No,82,84,80,79,82,78,Needs Improvement
S44133,Female,10,Yes,58,82,68,65,62,57,Needs Improvement
S44134,Male,10,Yes,74,72,60,42,80,83,Needs Improvement
S44135,Male,11,Yes,38,47,44,37,53,74,High Risk of Failure
S44136,Male,9,Yes,85,94,96,88,100,85,Eligible for Advanced Courses
S44137,Male,11,Yes,59,68,51,54,72,84,Needs Improvement
S44138,Female,11,Yes,87,83,73,69,83,88,Eligible for Advanced Courses
S44139,Male,9,Yes,65,64,61,59,71,93,Needs Improvement
S44140,Female,10,No,93,93,85,100,95,84,Needs Improvement
S44141,Male,9,Yes,66,60,61,44,62,53,Needs Improvement
S44142,Male,10,Yes,66,65,60,54,64,90,Needs Improvement
S44143,Male,12,Yes,86,81,76,75,97,82,Needs Improvement
S44144,Female,11,No,80,84,84,80,88,96,Eligible for Advanced Courses
S44145,Female,12,Yes,81,85,66,88,89,82,Needs Improvement
S44146,Female,10,No,50,58,44,47,65,96,Needs Improvement
S44147,Female,11,Yes,95,88,83,88,91,80,Needs Improvement
S44148,Male,11,Yes,83,76,79,70,86,90,Eligible for Advanced Courses
S44149,Female,12,Yes,78,70,62,73,79,73,Needs Improvement
S44150,Male,10,No,85,96,83,88,94,63,Needs Improvement
S44151,Female,11,Yes,69,79,59,80,82,89,Needs Improvement
S44152,Male,12,Yes,31,40,50,46,53,77,High Risk of Failure
S44153,Male,9,Yes,66,59,57,52,77,75,Needs Improvement
S44154,Female,9,Yes,51,46,43,37,62,79,High Risk of Failure
S44155,Male,12,Yes,84,71,70,69,70,68,Needs Improvement
S44156,Male,12,Yes,55,54,45,63,59,82,Needs Improvement
S44157,Female,11,No,96,94,99,92,100,83,Needs Improvement
S44158,Female,11,No,91,96,86,100,100,87,Eligible for Advanced Courses
S44159,Female,9,Yes,78,72,80,74,69,100,Needs Improvement
S44160,Female,9,Yes,77,86,70,72,83,70,Needs Improvement
S44161,Female,12,No,89,100,81,94,100,90,Eligible for Advanced Courses
S44162,Female,12,Yes,98,95,93,100,91,100,Eligible for Advanced Courses
S44163,Male,12,Yes,57,60,55,55,54,78,Needs Improvement
S44164,Female,9,Yes,80,89,69,72,85,80,Needs Improvement
S44165,Female,12,Yes,68,75,66,63,80,90,Needs Improvement
S44166,Male,9,Yes,64,64,73,56,74,86,Needs Improvement
S44167,Male,9,Yes,75,79,82,53,85,100,Needs Improvement
S44168,Female,9,Yes,87,85,74,78,95,92,Eligible for Advanced Courses
S44169,Female,12,Yes,30,35,30,51,31,82,High Risk of Failure
S44170,Male,10,Yes,56,49,60,44,45,67,Needs Improvement
S44171,Male,11,Yes,81,78,75,65,67,91,Needs Improvement
S44172,Male,10,No,70,63,56,67,71,90,Needs Improvement
S44173,Female,11,Yes,67,59,46,66,74,80,Needs Improvement
S44174,Male,9,Yes,69,70,66,59,70,75,Needs Improvement
S44175,Male,10,No,88,94,79,83,100,73,Needs Improvement
S44176,Male,10,Yes,75,89,73,83,84,77,Needs Improvement
S44177,Male,9,No,88,94,86,81,90,71,Needs Improvement
S44178,Female,11,Yes,76,82,72,68,78,96,Eligible for Advanced Courses
S44179,Female,12,Yes,66,75,75,69,78,92,Needs Improvement
S44180,Female,11,Yes,52,65,49,47,63,95,Needs Improvement
S44181,Female,11,Yes,82,83,94,97,100,81,Needs Improvement
S44182,Male,10,Yes,85,82,77,75,55,73,Needs Improvement
S44183,Female,12,Yes,60,47,46,49,53,73,Needs Improvement
S44184,Male,11,No,84,84,88,65,100,90,Eligible for Advanced Courses
S44185,Male,11,Yes,78,89,73,65,100,86,Eligible for Advanced Courses
S44186,Female,11,No,30,32,30,41,45,99,High Risk of Failure
S44187,Female,9,Yes,67,72,68,68,78,74,Needs Improvement
S44188,Female,10,Yes,82,85,61,69,82,90,Eligible for Advanced Courses
S44189,Male,11,Yes,76,75,77,82,79,87,Eligible for Advanced Courses
S44190,Female,12,Yes,42,50,59,51,45,82,High Risk of Failure
S44191,Male,11,Yes,86,76,76,67,81,80,Needs Improvement
S44192,Male,9,Yes,48,52,41,44,62,78,High Risk of Failure
S44193,Female,10,Yes,100,100,88,100,100,92,Eligible for Advanced Courses
S44194,Male,11,No,87,100,100,97,100,93,Eligible for Advanced Courses
S44195,Female,9,Yes,60,57,49,57,62,81,Needs Improvement
S44196,Female,9,Yes,81,73,64,77,63,77,Needs Improvement
S44197,Female,10,Yes,98,94,86,90,85,72,Needs Improvement
S44198,Female,11,Yes,56,52,42,50,45,90,High Risk of Failure
S44199,Female,9,Yes,83,81,89,92,97,76,Needs Improvement
S44200,Female,10,Yes,70,77,72,64,77,82,Needs Improvement
S44201,Male,12,Yes,68,62,58,61,66,84,Needs Improvement
S44202,Female,9,Yes,69,82,83,68,83,80,Needs Improvement
S44203,Male,9,Yes,98,91,84,95,96,75,Needs Improvement
S44204,Female,9,Yes,66,54,53,49,53,92,Needs Improvement
S44205,Female,9,No,61,60,60,53,75,95,Needs Improvement
S44206,Female,10,No,79,85,83,85,90,82,Needs Improvement
S44207,Male,12,Yes,64,82,80,74,62,83,Needs Improvement
S44208,Male,10,Yes,100,97,83,91,91,93,Eligible for Advanced Courses
S44209,Male,9,No,58,63,48,53,69,92,Needs Improvement
S44210,Female,12,No,61,54,53,59,79,81,Needs Improvement
S44211,Female,9,Yes,66,68,65,82,74,99,Needs Improvement
S44212,Female,12,Yes,75,80,78,79,81,100,Eligible for Advanced Courses
S44213,Female,12,Yes,55,57,42,46,54,79,Needs Improvement
S44214,Male,9,No,72,66,67,68,69,83,Needs Improvement
S44215,Female,11,Yes,71,74,75,77,81,78,Needs Improvement
S44216,Female,9,No,71,55,73,78,66,84,Needs Improvement
S44217,Male,9,Yes,69,56,57,75,57,99,Needs Improvement
S44218,Female,10,No,63,90,82,68,84,78,Needs Improvement
S44219,Female,9,Yes,65,68,65,63,73,79,Needs Improvement
S44220,Female,11,Yes,60,58,50,50,61,87,Needs Improvement
S44221,Male,12,No,57,64,54,59,57,95,Needs Improvement
S44222,Female,10,Yes,98,100,84,100,93,81,Needs Improvement
S44223,Female,11,Yes,71,70,54,66,68,93,Needs Improvement
S44224,Male,12,Yes,81,77,58,67,88,89,Needs Improvement
S44225,Male,10,Yes,79,76,63,79,78,76,Needs Improvement
S44226,Female,10,Yes,73,72,76,56,77,78,Needs Improvement
S44227,Female,10,Yes,71,77,69,64,71,88,Needs Improvement
S44228,Male,10,Yes,77,74,55,77,81,79,Needs Improvement
S44229,Male,10,Yes,69,76,72,71,84,65,Needs Improvement
S44230,Female,12,Yes,96,100,82,97,97,80,Needs Improvement
S44231,Female,11,Yes,48,50,49,51,69,50,Needs Improvement
S44232,Male,10,Yes,69,62,66,69,94,73,Needs Improvement
S44233,Male,12,No,68,80,66,67,89,90,Needs Improvement
S44234,Male,12,Yes,100,93,86,85,87,93,Eligible for Advanced Courses
S44235,Male,10,Yes,56,62,50,59,63,95,Needs Improvement
S44236,Male,10,Yes,67,77,58,59,77,100,Needs Improvement
S44237,Male,11,Yes,100,95,100,90,100,89,Eligible for Advanced Courses
S44238,Female,12,Yes,92,89,91,83,84,78,Needs Improvement
S44239,Male,11,Yes,87,78,80,64,73,79,Needs Improvement
S44240,Female,10,Yes,80,88,72,80,96,93,Eligible for Advanced Courses
S44241,Female,11,Yes,96,84,81,74,100,85,Eligible for Advanced Courses
S44242,Male,12,Yes,60,72,63,67,83,65,Needs Improvement
S44243,Female,9,No,42,35,30,41,33,66,High Risk of Failure
S44244,Male,11,Yes,74,85,82,79,97,84,Needs Improvement
S44245,Male,9,Yes,98,92,95,78,100,67,Needs Improvement
S44246,Female,12,No,54,45,37,47,60,85,High Risk of Failure
S44247,Male,9,Yes,85,91,83,78,90,87,Eligible for Advanced Courses
S44248,Male,11,Yes,92,95,79,73,100,91,Eligible for Advanced Courses
S44249,Male,11,Yes,45,50,49,40,55,96,High Risk of Failure
S44250,Female,12,No,74,85,68,79,90,96,Eligible for Advanced Courses
S44251,Female,10,Yes,68,66,77,60,69,95,Needs Improvement
S44252,Female,9,Yes,58,51,51,57,65,71,Needs Improvement
S44253,Female,11,Yes,68,59,71,71,69,91,Needs Improvement
S44254,Female,11,Yes,64,66,58,68,62,88,Needs Improvement
S44255,Female,11,No,62,58,52,52,72,89,Needs Improvement
S44256,Male,12,Yes,87,92,90,90,87,85,Eligible for Advanced Courses
S44257,Female,12,Yes,100,94,87,81,100,84,Needs Improvement
S44258,Male,9,Yes,52,72,53,51,65,91,Needs Improvement
S44259,Male,10,No,80,88,72,82,78,80,Needs Improvement
S44260,Female,9,Yes,100,97,92,87,100,95,Eligible for Advanced Courses
S44261,Female,11,No,65,58,68,72,84,88,Needs Improvement
S44262,Female,12,Yes,79,91,87,84,100,75,Needs Improvement
S44263,Female,12,Yes,74,89,62,74,71,80,Needs Improvement
S44264,Male,12,Yes,92,77,81,77,98,68,Needs Improvement
S44265,Female,11,No,82,69,64,74,67,77,Needs Improvement
S44266,Male,11,Yes,70,68,74,70,56,92,Needs Improvement
S44267,Female,12,Yes,77,78,77,75,74,95,Eligible for Advanced Courses
S44268,Female,10,Yes,54,46,52,39,56,89,High Risk of Failure
S44269,Male,11,Yes,78,72,71,67,72,81,Needs Improvement
S44270,Male,12,No,80,90,82,80,81,96,Eligible for Advanced Courses
S44271,Female,12,Yes,71,69,60,54,73,68,Needs Improvement
S44272,Female,9,No,100,92,82,94,100,84,Needs Improvement
S44273,Female,11,Yes,97,77,83,91,100,81,Needs Improvement
S44274,Male,12,Yes,68,66,52,39,61,95,Needs Improvement
S44275,Female,9,No,76,77,69,69,74,71,Needs Improvement
S44276,Female,12,No,74,84,83,75,100,99,Eligible for Advanced Courses
S44277,Male,11,Yes,66,67,53,61,64,81,Needs Improvement
S44278,Female,12,Yes,89,94,95,94,100,88,Eligible for Advanced Courses
S44279,Female,11,Yes,76,80,70,67,78,77,Needs Improvement
S44280,Female,9,Yes,89,89,89,75,84,75,Needs Improvement
S44281,Male,11,No,84,91,74,83,91,93,Eligible for Advanced Courses
S44282,Female,10,Yes,87,74,83,75,77,72,Needs Improvement
S44283,Female,9,Yes,94,61,72,65,81,88,Needs Improvement
S44284,Male,11,Yes,62,63,60,63,60,78,Needs Improvement
S44285,Male,10,Yes,91,94,97,80,100,100,Eligible for Advanced Courses
S44286,Male,10,Yes,72,75,74,75,100,73,Needs Improvement
S44287,Male,12,Yes,48,49,46,52,60,90,Needs Improvement
S44288,Male,10,Yes,63,67,56,42,69,93,Needs Improvement
S44289,Female,11,No,64,65,61,60,71,96,Needs Improvement
S44290,Female,10,Yes,100,90,99,76,100,82,Needs Improvement
S44291,Male,10,Yes,72,76,62,73,99,79,Needs Improvement
S44292,Male,12,Yes,82,75,77,73,81,82,Needs Improvement
S44293,Male,12,Yes,68,83,73,83,79,100,Eligible for Advanced Courses
S44294,Male,12,Yes,100,92,84,94,100,80,Needs Improvement
S44295,Female,10,Yes,83,83,72,81,92,97,Eligible for Advanced Courses
S44296,Male,11,Yes,64,53,58,51,68,95,Needs Improvement
S44297,Female,11,Yes,81,67,71,75,93,89,Eligible for Advanced Courses
S44298,Female,12,Yes,60,62,49,55,66,72,Needs Improvement
S44299,Female,11,No,67,61,52,52,68,70,Needs Improvement
S44300,Female,10,Yes,70,66,72,44,82,87,Needs Improvement
S44301,Male,10,Yes,49,55,49,57,63,98,Needs Improvement
S44302,Female,12,No,63,65,61,57,68,88,Needs Improvement
S44303,Female,12,No,58,45,58,55,54,79,Needs Improvement
S44304,Male,9,No,89,92,80,93,89,66,Needs Improvement
S44305,Male,10,Yes,56,59,52,59,63,90,Needs Improvement
S44306,Male,12,Yes,78,60,76,66,96,84,Needs Improvement
S44307,Male,12,Yes,81,74,67,78,78,86,Eligible for Advanced Courses
S44308,Male,10,Yes,77,69,74,80,81,82,Needs Improvement
S44309,Male,10,Yes,65,64,55,46,53,84,Needs Improvement
S44310,Female,9,Yes,78,80,78,82,99,77,Needs Improvement
S44311,Male,11,Yes,53,49,30,34,51,80,High Risk of Failure
S44312,Male,10,Yes,63,68,56,68,79,89,Needs Improvement
S44313,Male,11,Yes,65,67,63,52,71,85,Needs Improvement
S44314,Female,10,Yes,53,52,54,39,60,78,Needs Improvement
S44315,Female,12,No,93,85,74,81,91,87,Eligible for Advanced Courses
S44316,Male,12,Yes,78,78,75,77,86,77,Needs Improvement
S44317,Female,12,Yes,36,32,30,33,30,80,High Risk of Failure
S44318,Female,11,Yes,59,59,45,34,66,74,Needs Improvement
S44319,Female,12,Yes,55,57,57,59,78,87,Needs Improvement
S44320,Male,12,Yes,94,79,88,66,94,78,Needs Improvement
S44321,Female,9,Yes,100,92,89,89,99,98,Eligible for Advanced Courses
S44322,Female,10,Yes,73,81,73,70,74,100,Needs Improvement
S44323,Male,10,Yes,89,90,81,83,86,76,Needs Improvement
S44324,Female,10,Yes,73,65,61,63,90,80,Needs Improvement
S44325,Female,10,Yes,94,96,91,100,100,87,Eligible for Advanced Courses
S44326,Female,9,No,72,65,68,81,77,91,Needs Improvement
S44327,Female,12,Yes,87,83,83,88,76,73,Needs Improvement
S44328,Female,12,Yes,73,75,70,66,95,81,Needs Improvement
S44329,Male,12,No,61,68,54,60,84,74,Needs Improvement
S44330,Female,12,Yes,75,82,68,68,71,85,Needs Improvement
S44331,Female,10,Yes,90,76,77,85,82,71,Needs Improvement
S44332,Male,10,Yes,85,91,74,67,61,75,Needs Improvement
S44333,Male,12,No,59,66,55,67,71,83,Needs Improvement
S44334,Male,11,Yes,93,88,81,86,100,100,Eligible for Advanced Courses
S44335,Female,11,Yes,55,60,54,40,63,85,Needs Improvement
S44336,Male,9,Yes,100,98,97,100,93,94,Eligible for Advanced Courses
S44337,Male,9,Yes,77,81,77,68,73,66,Needs Improvement
S44338,Female,10,Yes,62,54,46,57,66,87,Needs Improvement
S44339,Female,12,Yes,88,84,80,81,87,92,Eligible for Advanced Courses
S44340,Female,9,No,93,89,84,90,100,94,Eligible for Advanced Courses
S44341,Male,11,Yes,62,69,61,59,41,79,Needs Improvement
S44342,Female,9,Yes,52,58,50,69,45,89,Needs Improvement
S44343,Female,12,Yes,90,95,84,83,92,92,Eligible for Advanced Courses
S44344,Male,10,Yes,92,89,94,88,100,88,Eligible for Advanced Courses
S44345,Female,10,Yes,61,80,62,82,70,99,Needs Improvement
S44346,Male,9,Yes,63,72,41,75,93,78,Needs Improvement
S44347,Female,9,No,66,61,35,54,62,79,Needs Improvement
S44348,Male,10,No,49,61,51,60,45,94,Needs Improvement
S44349,Female,10,No,77,76,71,66,67,83,Needs Improvement
S44350,Male,11,Yes,53,55,49,66,72,82,Needs Improvement
S44351,Female,11,Yes,55,60,56,50,59,77,Needs Improvement
S44352,Male,11,Yes,64,57,50,55,44,94,Needs Improvement
S44353,Male,12,Yes,83,80,95,77,63,90,Eligible for Advanced Courses
S44354,Male,12,Yes,77,81,63,70,68,79,Needs Improvement
S44355,Female,11,No,91,90,93,89,99,81,Needs Improvement
S44356,Male,11,Yes,88,96,88,87,87,74,Needs Improvement
S44357,Female,11,Yes,64,60,61,59,76,75,Needs Improvement
S44358,Female,10,Yes,64,59,43,53,58,95,Needs Improvement
S44359,Male,10,Yes,78,83,73,82,92,86,Eligible for Advanced Courses
S44360,Female,10,Yes,86,90,91,85,97,84,Needs Improvement
S44361,Male,9,Yes,48,51,37,44,54,84,High Risk of Failure
S44362,Male,10,Yes,88,78,86,83,93,89,Eligible for Advanced Courses
S44363,Male,10,Yes,87,83,85,96,100,84,Needs Improvement
S44364,Male,12,Yes,52,66,53,44,70,87,Needs Improvement
S44365,Male,10,Yes,86,91,80,82,88,72,Needs Improvement
S44366,Male,11,Yes,96,83,83,91,81,85,Eligible for Advanced Courses
S44367,Male,10,Yes,54,50,30,51,63,89,High Risk of Failure
S44368,Female,10,Yes,97,95,90,96,99,75,Needs Improvement
S44369,Female,9,No,94,100,100,88,100,65,Needs Improvement
S44370,Male,12,Yes,82,83,83,84,87,78,Needs Improvement
S44371,Male,10,Yes,58,51,46,60,67,80,Needs Improvement
S44372,Female,10,Yes,53,50,43,46,56,75,High Risk of Failure
S44373,Female,11,Yes,62,52,41,36,53,65,High Risk of Failure
S44374,Female,10,Yes,99,82,67,78,92,67,Needs Improvement
S44375,Male,10,Yes,79,66,81,71,95,80,Needs Improvement
S44376,Female,9,Yes,47,55,42,48,65,78,Needs Improvement
S44377,Female,9,No,63,57,63,61,63,99,Needs Improvement
S44378,Female,9,No,67,62,62,65,77,86,Needs Improvement
S44379,Female,10,Yes,100,100,91,100,100,85,Eligible for Advanced Courses
S44380,Male,9,Yes,92,98,88,77,100,87,Eligible for Advanced Courses
S44381,Male,12,Yes,73,73,71,74,76,94,Needs Improvement
S44382,Male,9,Yes,59,46,42,41,66,84,Needs Improvement
S44383,Male,9,No,90,89,91,93,81,96,Eligible for Advanced Courses
S44384,Female,9,No,67,62,61,62,73,89,Needs Improvement
S44385,Male,10,Yes,85,89,75,76,100,88,Eligible for Advanced Courses
S44386,Female,10,Yes,88,88,91,84,80,62,Needs Improvement
S44387,Female,10,Yes,44,54,43,58,52,80,Needs Improvement
S44388,Male,10,Yes,96,90,84,93,91,81,Needs Improvement
S44389,Female,12,No,87,100,99,95,100,91,Eligible for Advanced Courses
S44390,Male,11,Yes,67,51,49,44,58,88,Needs Improvement
S44391,Male,11,Yes,72,68,69,69,75,68,Needs Improvement
S44392,Male,12,Yes,100,89,81,89,83,92,Eligible for Advanced Courses
S44393,Female,10,No,59,54,65,56,60,76,Needs Improvement
S44394,Female,11,Yes,37,34,30,32,49,86,High Risk of Failure
S44395,Female,12,Yes,76,84,75,68,89,93,Eligible for Advanced Courses
S44396,Female,12,Yes,53,65,43,59,68,81,Needs Improvement
S44397,Male,10,Yes,62,54,51,58,65,85,Needs Improvement
S44398,Male,12,Yes,76,78,68,72,78,65,Needs Improvement
S44399,Male,11,Yes,63,52,33,48,78,91,Needs Improvement
S44400,Female,9,Yes,78,80,72,70,84,85,Eligible for Advanced Courses
S44401,Male,12,Yes,82,87,82,83,100,87,Eligible for Advanced Courses
S44402,Female,10,Yes,71,65,61,57,63,75,Needs Improvement
S44403,Female,10,Yes,65,70,54,66,86,99,Needs Improvement
S44404,Male,12,Yes,82,87,83,69,74,93,Eligible for Advanced Courses
S44405,Male,11,Yes,72,86,66,72,79,85,Eligible for Advanced Courses
S44406,Female,12,Yes,80,75,53,84,77,93,Needs Improvement
S44407,Male,11,Yes,30,39,30,30,37,69,High Risk of Failure
S44408,Female,10,Yes,58,55,54,56,54,77,Needs Improvement
S44409,Female,12,Yes,73,68,55,60,71,96,Needs Improvement
S44410,Male,12,Yes,55,57,44,50,62,87,Needs Improvement
S44411,Female,10,Yes,100,100,86,89,100,78,Needs Improvement
S44412,Male,9,No,76,79,69,70,87,93,Eligible for Advanced Courses
S44413,Female,12,Yes,53,55,38,48,44,89,High Risk of Failure
S44414,Male,11,Yes,52,53,46,38,60,85,High Risk of Failure
S44415,Male,9,Yes,87,84,79,88,83,80,Needs Improvement
S44416,Male,11,Yes,46,39,47,47,62,100,High Risk of Failure
S44417,Female,9,Yes,61,62,47,58,42,96,Needs Improvement
S44418,Male,12,Yes,43,47,30,37,58,80,High Risk of Failure
S44419,Female,10,Yes,66,65,62,57,66,70,Needs Improvement
